,score_dif,time_constraint,in_distrib,time_x_distrib,userid,gridnum,push,time_x_push,no_time
3397,0,0.5,0.5,0.25,176,401,0.0,0.0,1
3398,-1,0.5,-0.5,-0.25,148,107,0.5,0.25,-2
3399,-1,0.5,-0.5,-0.25,178,106,0.5,0.25,-2
3400,0,0.5,-0.5,-0.25,177,106,0.5,0.25,-1
3401,0,0.5,-0.5,-0.25,171,108,0.5,0.25,-1
3402,0,0.5,-0.5,-0.25,176,203,-0.5,-0.25,-1
3403,-1,0.5,-0.5,-0.25,170,104,0.5,0.25,-2
3404,0,0.5,-0.5,-0.25,148,106,0.5,0.25,-1
3405,0,0.5,-0.5,-0.25,177,207,-0.5,-0.25,-1
3406,0,0.5,-0.5,-0.25,178,102,0.5,0.25,-1
3407,-1,0.5,-0.5,-0.25,130,206,-0.5,-0.25,-2
3408,0,0.5,0.5,0.25,148,303,0.0,0.0,0
3409,0,0.5,-0.5,-0.25,170,207,-0.5,-0.25,-1
3410,0,0.5,0.5,0.25,177,305,0.0,0.0,0
3411,0,0.5,0.5,0.25,130,401,0.0,0.0,1
3412,0,0.5,-0.5,-0.25,176,208,-0.5,-0.25,-1
3413,0,0.5,-0.5,-0.25,177,103,0.5,0.25,-1
3414,0,0.5,0.5,0.25,148,407,0.0,0.0,1
3415,0,0.5,0.5,0.25,170,404,0.0,0.0,1
3416,0,0.5,0.5,0.25,178,307,0.0,0.0,0
3417,0,0.5,-0.5,-0.25,130,204,-0.5,-0.25,-1
3418,0,0.5,-0.5,-0.25,177,101,0.5,0.25,-1
3419,0,0.5,0.5,0.25,170,301,0.0,0.0,0
3420,0,0.5,0.5,0.25,178,405,0.0,0.0,1
3421,0,0.5,0.5,0.25,148,308,0.0,0.0,0
3422,0,0.5,0.5,0.25,130,303,0.0,0.0,0
3423,0,0.5,0.5,0.25,148,404,0.0,0.0,1
3424,0,0.5,-0.5,-0.25,171,204,-0.5,-0.25,-1
3425,0,0.5,-0.5,-0.25,178,101,0.5,0.25,-1
3426,0,0.5,-0.5,-0.25,170,205,-0.5,-0.25,-1
3427,0,0.5,-0.5,-0.25,177,202,-0.5,-0.25,-1
3428,0,0.5,-0.5,-0.25,177,205,-0.5,-0.25,-1
3429,0,0.5,-0.5,-0.25,176,106,0.5,0.25,-1
3430,0,0.5,-0.5,-0.25,177,102,0.5,0.25,-1
3431,0,0.5,-0.5,-0.25,171,205,-0.5,-0.25,-1
3432,0,0.5,-0.5,-0.25,178,206,-0.5,-0.25,-1
3433,0,0.5,0.5,0.25,177,304,0.0,0.0,0
3434,-1,0.5,0.5,0.25,170,405,0.0,0.0,0
3435,0,0.5,0.5,0.25,176,305,0.0,0.0,0
3436,0,0.5,0.5,0.25,178,302,0.0,0.0,0
3437,0,0.5,0.5,0.25,177,308,0.0,0.0,0
3438,0,0.5,0.5,0.25,171,305,0.0,0.0,0
3439,0,0.5,0.5,0.25,176,407,0.0,0.0,1
3440,0,0.5,0.5,0.25,177,405,0.0,0.0,1
3441,0,0.5,0.5,0.25,171,306,0.0,0.0,0
3442,0,0.5,0.5,0.25,178,304,0.0,0.0,0
3443,0,0.5,-0.5,-0.25,170,106,0.5,0.25,-1
3444,0,0.5,0.5,0.25,177,402,0.0,0.0,1
3445,0,0.5,-0.5,-0.25,178,207,-0.5,-0.25,-1
3446,0,0.5,0.5,0.25,177,406,0.0,0.0,1
3447,0,0.5,0.5,0.25,130,306,0.0,0.0,0
3448,0,0.5,0.5,0.25,176,304,0.0,0.0,0
3449,0,0.5,-0.5,-0.25,130,207,-0.5,-0.25,-1
3450,0,0.5,0.5,0.25,176,405,0.0,0.0,1
3451,0,0.5,0.5,0.25,130,407,0.0,0.0,1
3452,-1,0.5,-0.5,-0.25,178,105,0.5,0.25,-2
3453,0,0.5,-0.5,-0.25,170,203,-0.5,-0.25,-1
3454,0,0.5,0.5,0.25,178,402,0.0,0.0,1
3455,0,0.5,-0.5,-0.25,182,207,-0.5,-0.25,-1
3456,0,0.5,0.5,0.25,171,407,0.0,0.0,1
3457,0,0.5,-0.5,-0.25,177,201,-0.5,-0.25,-1
3458,-1,0.5,-0.5,-0.25,178,103,0.5,0.25,-2
3459,0,0.5,0.5,0.25,177,401,0.0,0.0,1
3460,-1,0.5,-0.5,-0.25,183,103,0.5,0.25,-2
3461,0,0.5,-0.5,-0.25,130,202,-0.5,-0.25,-1
3462,0,0.5,0.5,0.25,171,308,0.0,0.0,0
3463,-1,0.5,-0.5,-0.25,183,202,-0.5,-0.25,-2
3464,0,0.5,0.5,0.25,182,402,0.0,0.0,1
3465,0,0.5,0.5,0.25,170,407,0.0,0.0,1
3466,0,0.5,-0.5,-0.25,177,206,-0.5,-0.25,-1
3467,0,0.5,0.5,0.25,183,403,0.0,0.0,1
3468,0,0.5,-0.5,-0.25,182,205,-0.5,-0.25,-1
3469,-1,0.5,-0.5,-0.25,130,107,0.5,0.25,-2
3470,0,0.5,0.5,0.25,171,402,0.0,0.0,1
3471,0,0.5,0.5,0.25,178,404,0.0,0.0,1
3472,0,0.5,-0.5,-0.25,177,203,-0.5,-0.25,-1
3473,0,0.5,0.5,0.25,170,403,0.0,0.0,1
3474,-1,0.5,-0.5,-0.25,183,208,-0.5,-0.25,-2
3475,0,0.5,0.5,0.25,177,407,0.0,0.0,1
3476,0,0.5,-0.5,-0.25,178,204,-0.5,-0.25,-1
3477,-1,0.5,-0.5,-0.25,130,108,0.5,0.25,-2
3478,-1,0.5,-0.5,-0.25,170,102,0.5,0.25,-2
3479,0,0.5,0.5,0.25,177,301,0.0,0.0,0
3480,0,0.5,0.5,0.25,171,406,0.0,0.0,1
3481,0,0.5,0.5,0.25,130,302,0.0,0.0,0
3482,-1,0.5,0.5,0.25,182,403,0.0,0.0,0
3483,0,0.5,0.5,0.25,183,305,0.0,0.0,0
3484,0,0.5,0.5,0.25,170,303,0.0,0.0,0
3485,0,0.5,0.5,0.25,178,401,0.0,0.0,1
3486,0,0.5,-0.5,-0.25,182,206,-0.5,-0.25,-1
3487,0,0.5,-0.5,-0.25,177,105,0.5,0.25,-1
3488,-1,0.5,-0.5,-0.25,170,101,0.5,0.25,-2
3489,0,0.5,0.5,0.25,178,408,0.0,0.0,1
3490,0,0.5,-0.5,-0.25,130,106,0.5,0.25,-1
3491,0,0.5,-0.5,-0.25,183,203,-0.5,-0.25,-1
3492,0,0.5,-0.5,-0.25,177,204,-0.5,-0.25,-1
3493,0,0.5,0.5,0.25,183,405,0.0,0.0,1
3494,-1,0.5,-0.5,-0.25,177,108,0.5,0.25,-2
3495,-1,0.5,-0.5,-0.25,170,103,0.5,0.25,-2
3496,0,0.5,0.5,0.25,182,308,0.0,0.0,0
3497,-1,0.5,0.5,0.25,171,403,0.0,0.0,0
3498,0,0.5,-0.5,-0.25,130,208,-0.5,-0.25,-1
3499,0,0.5,0.5,0.25,178,406,0.0,0.0,1
3500,0,0.5,0.5,0.25,183,402,0.0,0.0,1
3501,0,0.5,-0.5,-0.25,170,107,0.5,0.25,-1
3502,0,0.5,0.5,0.25,182,407,0.0,0.0,1
3503,0,0.5,0.5,0.25,182,302,0.0,0.0,0
3504,0,0.5,0.5,0.25,170,408,0.0,0.0,1
3505,0,0.5,-0.5,-0.25,183,205,-0.5,-0.25,-1
3506,0,0.5,0.5,0.25,183,306,0.0,0.0,0
3507,-1,0.5,-0.5,-0.25,182,105,0.5,0.25,-2
3508,0,0.5,-0.5,-0.25,178,201,-0.5,-0.25,-1
3509,0,0.5,0.5,0.25,183,301,0.0,0.0,0
3510,0,0.5,0.5,0.25,178,301,0.0,0.0,0
3511,0,0.5,0.5,0.25,183,304,0.0,0.0,0
3512,0,0.5,-0.5,-0.25,178,107,0.5,0.25,-1
3513,0,0.5,-0.5,-0.25,182,208,-0.5,-0.25,-1
3514,-1,0.5,-0.5,-0.25,183,106,0.5,0.25,-2
3515,0,0.5,-0.5,-0.25,178,208,-0.5,-0.25,-1
3516,0,0.5,0.5,0.25,182,305,0.0,0.0,0
3517,-1,0.5,-0.5,-0.25,178,108,0.5,0.25,-2
3518,-1,0.5,-0.5,-0.25,182,102,0.5,0.25,-2
3519,0,0.5,-0.5,-0.25,183,207,-0.5,-0.25,-1
3520,0,0.5,0.5,0.25,178,306,0.0,0.0,0
3521,0,0.5,0.5,0.25,182,408,0.0,0.0,1
3522,0,0.5,-0.5,-0.25,183,201,-0.5,-0.25,-1
3523,0,0.5,-0.5,-0.25,178,205,-0.5,-0.25,-1
3524,0,0.5,-0.5,-0.25,183,105,0.5,0.25,-1
3525,0,0.5,-0.5,-0.25,182,201,-0.5,-0.25,-1
3526,0,0.5,-0.5,-0.25,178,104,0.5,0.25,-1
3527,-1,0.5,-0.5,-0.25,183,108,0.5,0.25,-2
3528,0,0.5,0.5,0.25,182,306,0.0,0.0,0
3529,0,0.5,0.5,0.25,178,407,0.0,0.0,1
3530,0,0.5,0.5,0.25,183,408,0.0,0.0,1
3531,0,0.5,-0.5,-0.25,182,204,-0.5,-0.25,-1
3532,0,0.5,0.5,0.25,182,401,0.0,0.0,1
3533,-1,0.5,-0.5,-0.25,183,101,0.5,0.25,-2
3534,-1,0.5,0.5,0.25,182,303,0.0,0.0,-1
3535,0,0.5,-0.5,-0.25,183,206,-0.5,-0.25,-1
3536,-1,0.5,-0.5,-0.25,182,103,0.5,0.25,-2
3537,0,0.5,0.5,0.25,183,307,0.0,0.0,0
3538,0,0.5,0.5,0.25,182,405,0.0,0.0,1
3539,0,0.5,0.5,0.25,183,308,0.0,0.0,0
3540,0,0.5,-0.5,-0.25,171,206,-0.5,-0.25,-1
3541,0,0.5,0.5,0.25,182,307,0.0,0.0,0
3542,0,0.5,0.5,0.25,171,303,0.0,0.0,0
3543,0,0.5,-0.5,-0.25,182,106,0.5,0.25,-1
3544,-1,0.5,-0.5,-0.25,183,102,0.5,0.25,-2
3545,0,0.5,0.5,0.25,182,301,0.0,0.0,0
3546,0,0.5,0.5,0.25,183,407,0.0,0.0,1
3547,0,0.5,-0.5,-0.25,182,203,-0.5,-0.25,-1
3548,0,0.5,-0.5,-0.25,183,204,-0.5,-0.25,-1
3549,0,0.5,0.5,0.25,183,303,0.0,0.0,0
3550,0,0.5,-0.5,-0.25,182,202,-0.5,-0.25,-1
3551,0,0.5,-0.5,-0.25,176,201,-0.5,-0.25,-1
3552,0,0.5,0.5,0.25,183,406,0.0,0.0,1
3553,0,0.5,-0.5,-0.25,182,108,0.5,0.25,-1
3554,-1,0.5,-0.5,-0.25,176,105,0.5,0.25,-2
3555,-1,0.5,-0.5,-0.25,183,107,0.5,0.25,-2
3556,0,0.5,0.5,0.25,182,406,0.0,0.0,1
3557,0,0.5,0.5,0.25,183,404,0.0,0.0,1
3558,0,0.5,0.5,0.25,182,304,0.0,0.0,0
3559,0,0.5,0.5,0.25,176,301,0.0,0.0,0
3560,0,0.5,0.5,0.25,171,401,0.0,0.0,1
3561,0,0.5,0.5,0.25,183,401,0.0,0.0,1
3562,0,0.5,0.5,0.25,183,302,0.0,0.0,0
3563,0,0.5,-0.5,-0.25,171,208,-0.5,-0.25,-1
3564,-1,0.5,-0.5,-0.25,176,104,0.5,0.25,-2
3565,0,0.5,-0.5,-0.25,182,104,0.5,0.25,-1
3566,0,0.5,-0.5,-0.25,183,104,0.5,0.25,-1
3567,-1,0.5,-0.5,-0.25,176,103,0.5,0.25,-2
3568,0,0.5,-0.5,-0.25,182,101,0.5,0.25,-1
3569,0,0.5,0.5,0.25,182,404,0.0,0.0,1
3570,0,0.5,-0.5,-0.25,182,107,0.5,0.25,-1
3571,0,0.5,-0.5,-0.25,176,207,-0.5,-0.25,-1
3572,0,0.5,0.5,0.25,184,308,0.0,0.0,0
3573,0,0.5,0.5,0.25,176,408,0.0,0.0,1
3574,0,0.5,-0.5,-0.25,184,205,-0.5,-0.25,-1
3575,-1,0.5,-0.5,-0.25,184,208,-0.5,-0.25,-2
3576,-1,0.5,-0.5,-0.25,176,108,0.5,0.25,-2
3577,0,0.5,0.5,0.25,184,408,0.0,0.0,1
3578,0,0.5,0.5,0.25,176,403,0.0,0.0,1
3579,0,0.5,-0.5,-0.25,184,101,0.5,0.25,-1
3580,0,0.5,-0.5,-0.25,176,202,-0.5,-0.25,-1
3581,0,0.5,0.5,0.25,184,404,0.0,0.0,1
3582,-1,0.5,-0.5,-0.25,184,102,0.5,0.25,-2
3583,0,0.5,0.5,0.25,184,303,0.0,0.0,0
3584,0,0.5,0.5,0.25,176,303,0.0,0.0,0
3585,0,0.5,0.5,0.25,176,307,0.0,0.0,0
3586,0,0.5,-0.5,-0.25,176,204,-0.5,-0.25,-1
3587,0,0.5,0.5,0.25,176,402,0.0,0.0,1
3588,0,0.5,0.5,0.25,176,302,0.0,0.0,0
3589,0,0.5,-0.5,-0.25,176,102,0.5,0.25,-1
3590,0,0.5,0.5,0.25,184,306,0.0,0.0,0
3591,0,0.5,0.5,0.25,176,308,0.0,0.0,0
3592,0,0.5,-0.5,-0.25,171,102,0.5,0.25,-1
3593,0,0.5,-0.5,-0.25,184,104,0.5,0.25,-1
3594,0,0.5,0.5,0.25,184,401,0.0,0.0,1
3595,-1,0.5,0.5,0.25,171,307,0.0,0.0,-1
3596,0,0.5,0.5,0.25,184,305,0.0,0.0,0
3597,0,0.5,-0.5,-0.25,171,101,0.5,0.25,-1
3598,-1,0.5,-0.5,-0.25,184,203,-0.5,-0.25,-2
3599,0,0.5,0.5,0.25,184,304,0.0,0.0,0
3600,0,0.5,-0.5,-0.25,176,101,0.5,0.25,-1
3601,0,0.5,0.5,0.25,171,405,0.0,0.0,1
3602,0,0.5,-0.5,-0.25,184,107,0.5,0.25,-1
3603,0,0.5,-0.5,-0.25,184,105,0.5,0.25,-1
3604,0,0.5,-0.5,-0.25,184,108,0.5,0.25,-1
3605,0,0.5,0.5,0.25,188,404,0.0,0.0,1
3606,0,0.5,-0.5,-0.25,184,106,0.5,0.25,-1
3607,0,0.5,0.5,0.25,184,407,0.0,0.0,1
3608,0,0.5,0.5,0.25,188,401,0.0,0.0,1
3609,0,0.5,0.5,0.25,184,405,0.0,0.0,1
3610,0,0.5,0.5,0.25,188,301,0.0,0.0,0
3611,0,0.5,0.5,0.25,184,402,0.0,0.0,1
3612,0,0.5,-0.5,-0.25,188,108,0.5,0.25,-1
3613,0,0.5,0.5,0.25,184,403,0.0,0.0,1
3614,0,0.5,0.5,0.25,188,408,0.0,0.0,1
3615,0,0.5,0.5,0.25,184,307,0.0,0.0,0
3616,0,0.5,-0.5,-0.25,188,201,-0.5,-0.25,-1
3617,0,0.5,-0.5,-0.25,184,201,-0.5,-0.25,-1
3618,0,0.5,-0.5,-0.25,184,207,-0.5,-0.25,-1
3619,0,0.5,0.5,0.25,188,303,0.0,0.0,0
3620,0,0.5,-0.5,-0.25,184,202,-0.5,-0.25,-1
3621,0,0.5,-0.5,-0.25,188,208,-0.5,-0.25,-1
3622,0,0.5,0.5,0.25,188,406,0.0,0.0,1
3623,0,0.5,0.5,0.25,188,403,0.0,0.0,1
3624,0,0.5,-0.5,-0.25,188,103,0.5,0.25,-1
3625,0,0.5,0.5,0.25,184,301,0.0,0.0,0
3626,0,0.5,0.5,0.25,184,302,0.0,0.0,0
3627,0,0.5,0.5,0.25,188,305,0.0,0.0,0
3628,0,0.5,-0.5,-0.25,184,103,0.5,0.25,-1
3629,0,0.5,-0.5,-0.25,181,205,-0.5,-0.25,-1
3630,0,0.5,0.5,0.25,184,406,0.0,0.0,1
3631,0,0.5,0.5,0.25,181,407,0.0,0.0,1
3632,0,0.5,-0.5,-0.25,188,202,-0.5,-0.25,-1
3633,-1,0.5,-0.5,-0.25,184,204,-0.5,-0.25,-2
3634,0,0.5,0.5,0.25,188,402,0.0,0.0,1
3635,0,0.5,-0.5,-0.25,181,206,-0.5,-0.25,-1
3636,0,0.5,-0.5,-0.25,184,206,-0.5,-0.25,-1
3637,-1,0.5,-0.5,-0.25,181,108,0.5,0.25,-2
3638,0,0.5,-0.5,-0.25,188,105,0.5,0.25,-1
3639,0,0.5,-0.5,-0.25,188,104,0.5,0.25,-1
3640,0,0.5,0.5,0.25,181,404,0.0,0.0,1
3641,0,0.5,0.5,0.25,181,301,0.0,0.0,0
3642,0,0.5,0.5,0.25,181,402,0.0,0.0,1
3643,0,0.5,0.5,0.25,188,405,0.0,0.0,1
3644,-1,0.5,-0.5,-0.25,181,106,0.5,0.25,-2
3645,0,0.5,0.5,0.25,188,302,0.0,0.0,0
3646,0,0.5,0.5,0.25,188,304,0.0,0.0,0
3647,0,0.5,0.5,0.25,181,403,0.0,0.0,1
3648,0,0.5,-0.5,-0.25,188,205,-0.5,-0.25,-1
3649,-1,0.5,-0.5,-0.25,181,107,0.5,0.25,-2
3650,0,0.5,-0.5,-0.25,188,203,-0.5,-0.25,-1
3651,0,0.5,0.5,0.25,190,402,0.0,0.0,1
3652,0,0.5,0.5,0.25,188,307,0.0,0.0,0
3653,0,0.5,-0.5,-0.25,188,207,-0.5,-0.25,-1
3654,-1,0.5,-0.5,-0.25,181,103,0.5,0.25,-2
3655,0,0.5,0.5,0.25,188,407,0.0,0.0,1
3656,0,0.5,-0.5,-0.25,190,201,-0.5,-0.25,-1
3657,0,0.5,-0.5,-0.25,188,204,-0.5,-0.25,-1
3658,0,0.5,-0.5,-0.25,190,107,0.5,0.25,-1
3659,0,0.5,-0.5,-0.25,188,102,0.5,0.25,-1
3660,0,0.5,-0.5,-0.25,188,206,-0.5,-0.25,-1
3661,0,0.5,0.5,0.25,190,302,0.0,0.0,0
3662,0,0.5,0.5,0.25,181,307,0.0,0.0,0
3663,0,0.5,-0.5,-0.25,188,101,0.5,0.25,-1
3664,-1,0.5,-0.5,-0.25,181,203,-0.5,-0.25,-2
3665,0,0.5,-0.5,-0.25,190,205,-0.5,-0.25,-1
3666,0,0.5,-0.5,-0.25,188,107,0.5,0.25,-1
3667,0,0.5,0.5,0.25,190,306,0.0,0.0,0
3668,0,0.5,-0.5,-0.25,188,106,0.5,0.25,-1
3669,0,0.5,0.5,0.25,188,306,0.0,0.0,0
3670,0,0.5,-0.5,-0.25,181,207,-0.5,-0.25,-1
3671,0,0.5,-0.5,-0.25,190,208,-0.5,-0.25,-1
3672,0,0.5,-0.5,-0.25,181,105,0.5,0.25,-1
3673,0,0.5,0.5,0.25,188,308,0.0,0.0,0
3674,0,0.5,0.5,0.25,190,406,0.0,0.0,1
3675,-1,0.5,0.5,0.25,181,406,0.0,0.0,0
3676,-1,0.5,-0.5,-0.25,190,108,0.5,0.25,-2
3677,-1,0.5,-0.5,-0.25,181,101,0.5,0.25,-2
3678,0,0.5,-0.5,-0.25,181,104,0.5,0.25,-1
3679,0,0.5,-0.5,-0.25,190,106,0.5,0.25,-1
3680,0,0.5,0.5,0.25,190,401,0.0,0.0,1
3681,0,0.5,0.5,0.25,181,304,0.0,0.0,0
3682,0,0.5,0.5,0.25,190,403,0.0,0.0,1
3683,0,0.5,0.5,0.25,181,408,0.0,0.0,1
3684,0,0.5,0.5,0.25,190,407,0.0,0.0,1
3685,-1,0.5,-0.5,-0.25,192,103,0.5,0.25,-2
3686,0,0.5,-0.5,-0.25,181,204,-0.5,-0.25,-1
3687,-1,0.5,0.5,0.25,190,404,0.0,0.0,0
3688,0,0.5,-0.5,-0.25,190,202,-0.5,-0.25,-1
3689,0,0.5,0.5,0.25,192,403,0.0,0.0,1
3690,0,0.5,0.5,0.25,192,302,0.0,0.0,0
3691,-1,0.5,0.5,0.25,181,308,0.0,0.0,-1
3692,0,0.5,0.5,0.25,192,402,0.0,0.0,1
3693,0,0.5,-0.5,-0.25,190,102,0.5,0.25,-1
3694,0,0.5,0.5,0.25,181,302,0.0,0.0,0
3695,0,0.5,-0.5,-0.25,190,207,-0.5,-0.25,-1
3696,0,0.5,0.5,0.25,181,401,0.0,0.0,1
3697,0,0.5,-0.5,-0.25,190,101,0.5,0.25,-1
3698,-1,0.5,0.5,0.25,190,405,0.0,0.0,0
3699,0,0.5,0.5,0.25,192,306,0.0,0.0,0
3700,0,0.5,-0.5,-0.25,190,206,-0.5,-0.25,-1
3701,0,0.5,-0.5,-0.25,192,202,-0.5,-0.25,-1
3702,0,0.5,0.5,0.25,192,307,0.0,0.0,0
3703,0,0.5,-0.5,-0.25,190,203,-0.5,-0.25,-1
3704,0,0.5,-0.5,-0.25,190,105,0.5,0.25,-1
3705,0,0.5,-0.5,-0.25,192,208,-0.5,-0.25,-1
3706,0,0.5,0.5,0.25,181,306,0.0,0.0,0
3707,0,0.5,0.5,0.25,192,301,0.0,0.0,0
3708,0,0.5,-0.5,-0.25,192,207,-0.5,-0.25,-1
3709,0,0.5,0.5,0.25,181,305,0.0,0.0,0
3710,0,0.5,0.5,0.25,190,308,0.0,0.0,0
3711,0,0.5,0.5,0.25,192,304,0.0,0.0,0
3712,0,0.5,0.5,0.25,190,304,0.0,0.0,0
3713,0,0.5,-0.5,-0.25,181,202,-0.5,-0.25,-1
3714,0,0.5,0.5,0.25,192,405,0.0,0.0,1
3715,0,0.5,-0.5,-0.25,181,208,-0.5,-0.25,-1
3716,0,0.5,-0.5,-0.25,192,205,-0.5,-0.25,-1
3717,0,0.5,-0.5,-0.25,181,201,-0.5,-0.25,-1
3718,0,0.5,0.5,0.25,192,308,0.0,0.0,0
3719,0,0.5,0.5,0.25,181,303,0.0,0.0,0
3720,0,0.5,-0.5,-0.25,192,206,-0.5,-0.25,-1
3721,0,0.5,-0.5,-0.25,190,103,0.5,0.25,-1
3722,0,0.5,0.5,0.25,181,405,0.0,0.0,1
3723,-1,0.5,-0.5,-0.25,192,108,0.5,0.25,-2
3724,0,0.5,-0.5,-0.25,192,204,-0.5,-0.25,-1
3725,0,0.5,0.5,0.25,190,408,0.0,0.0,1
3726,0,0.5,0.5,0.25,192,401,0.0,0.0,1
3727,-1,0.5,-0.5,-0.25,181,102,0.5,0.25,-2
3728,0,0.5,0.5,0.25,190,307,0.0,0.0,0
3729,0,0.5,0.5,0.25,192,305,0.0,0.0,0
3730,0,0.5,0.5,0.25,190,305,0.0,0.0,0
3731,0,0.5,-0.5,-0.25,192,201,-0.5,-0.25,-1
3732,0,0.5,-0.5,-0.25,190,204,-0.5,-0.25,-1
3733,0,0.5,-0.5,-0.25,192,203,-0.5,-0.25,-1
3734,0,0.5,0.5,0.25,190,301,0.0,0.0,0
3735,0,0.5,0.5,0.25,192,404,0.0,0.0,1
3736,0,0.5,0.5,0.25,192,303,0.0,0.0,0
3737,0,0.5,0.5,0.25,190,303,0.0,0.0,0
3738,0,0.5,-0.5,-0.25,192,104,0.5,0.25,-1
3739,0,0.5,-0.5,-0.25,190,104,0.5,0.25,-1
3740,0,0.5,-0.5,-0.25,192,107,0.5,0.25,-1
3741,0,0.5,-0.5,-0.25,192,101,0.5,0.25,-1
3742,0,0.5,0.5,0.25,192,407,0.0,0.0,1
3743,-1,0.5,0.5,0.25,192,408,0.0,0.0,0
3744,0,0.5,0.5,0.25,192,406,0.0,0.0,1
3745,0,0.5,-0.5,-0.25,192,102,0.5,0.25,-1
3746,0,0.5,-0.5,-0.25,192,106,0.5,0.25,-1
3747,0,0.5,-0.5,-0.25,192,105,0.5,0.25,-1
3748,0,0.5,0.5,0.25,195,401,0.0,0.0,1
3749,-1,0.5,-0.5,-0.25,195,105,0.5,0.25,-2
3750,0,0.5,0.5,0.25,195,306,0.0,0.0,0
3751,0,0.5,0.5,0.25,195,307,0.0,0.0,0
3752,0,0.5,0.5,0.25,195,402,0.0,0.0,1
3753,0,0.5,0.5,0.25,195,404,0.0,0.0,1
3754,0,0.5,0.5,0.25,195,407,0.0,0.0,1
3755,-1,0.5,-0.5,-0.25,195,108,0.5,0.25,-2
3756,-1,0.5,-0.5,-0.25,195,104,0.5,0.25,-2
3757,0,0.5,0.5,0.25,195,304,0.0,0.0,0
3758,0,0.5,0.5,0.25,195,302,0.0,0.0,0
3759,-1,0.5,-0.5,-0.25,195,106,0.5,0.25,-2
3760,0,0.5,-0.5,-0.25,195,202,-0.5,-0.25,-1
3761,0,0.5,0.5,0.25,195,405,0.0,0.0,1
3762,0,0.5,-0.5,-0.25,195,107,0.5,0.25,-1
3763,0,0.5,0.5,0.25,197,302,0.0,0.0,0
3764,0,0.5,-0.5,-0.25,195,205,-0.5,-0.25,-1
3765,-1,0.5,-0.5,-0.25,197,208,-0.5,-0.25,-2
3766,0,0.5,0.5,0.25,197,407,0.0,0.0,1
3767,0,0.5,0.5,0.25,197,402,0.0,0.0,1
3768,0,0.5,0.5,0.25,195,303,0.0,0.0,0
3769,0,0.5,0.5,0.25,197,301,0.0,0.0,0
3770,0,0.5,0.5,0.25,195,308,0.0,0.0,0
3771,0,0.5,0.5,0.25,195,403,0.0,0.0,1
3772,0,0.5,-0.5,-0.25,197,202,-0.5,-0.25,-1
3773,0,0.5,-0.5,-0.25,198,205,-0.5,-0.25,-1
3774,-1,0.5,-0.5,-0.25,197,106,0.5,0.25,-2
3775,0,0.5,0.5,0.25,198,405,0.0,0.0,1
3776,-1,0.5,-0.5,-0.25,195,208,-0.5,-0.25,-2
3777,0,0.5,0.5,0.25,197,305,0.0,0.0,0
3778,-1,0.5,-0.5,-0.25,195,102,0.5,0.25,-2
3779,0,0.5,-0.5,-0.25,198,206,-0.5,-0.25,-1
3780,0,0.5,-0.5,-0.25,195,206,-0.5,-0.25,-1
3781,-1,0.5,-0.5,-0.25,197,103,0.5,0.25,-2
3782,0,0.5,-0.5,-0.25,195,101,0.5,0.25,-1
3783,-1,0.5,-0.5,-0.25,198,102,0.5,0.25,-2
3784,0,0.5,-0.5,-0.25,195,207,-0.5,-0.25,-1
3785,0,0.5,0.5,0.25,198,401,0.0,0.0,1
3786,0,0.5,-0.5,-0.25,198,106,0.5,0.25,-1
3787,-1,0.5,-0.5,-0.25,197,104,0.5,0.25,-2
3788,0,0.5,-0.5,-0.25,198,203,-0.5,-0.25,-1
3789,-1,0.5,-0.5,-0.25,197,102,0.5,0.25,-2
3790,0,0.5,-0.5,-0.25,195,103,0.5,0.25,-1
3791,0,0.5,0.5,0.25,198,302,0.0,0.0,0
3792,-1,0.5,-0.5,-0.25,197,101,0.5,0.25,-2
3793,0,0.5,-0.5,-0.25,195,203,-0.5,-0.25,-1
3794,0,0.5,0.5,0.25,198,407,0.0,0.0,1
3795,0,0.5,0.5,0.25,195,408,0.0,0.0,1
3796,0,0.5,-0.5,-0.25,198,101,0.5,0.25,-1
3797,0,0.5,-0.5,-0.25,197,204,-0.5,-0.25,-1
3798,0,0.5,0.5,0.25,197,308,0.0,0.0,0
3799,0,0.5,0.5,0.25,198,307,0.0,0.0,0
3800,0,0.5,-0.5,-0.25,195,201,-0.5,-0.25,-1
3801,0,0.5,0.5,0.25,197,307,0.0,0.0,0
3802,0,0.5,-0.5,-0.25,198,202,-0.5,-0.25,-1
3803,0,0.5,0.5,0.25,195,305,0.0,0.0,0
3804,0,0.5,0.5,0.25,197,304,0.0,0.0,0
3805,0,0.5,0.5,0.25,198,403,0.0,0.0,1
3806,-1,0.5,-0.5,-0.25,197,107,0.5,0.25,-2
3807,0,0.5,-0.5,-0.25,198,107,0.5,0.25,-1
3808,0,0.5,-0.5,-0.25,197,207,-0.5,-0.25,-1
3809,0,0.5,0.5,0.25,197,403,0.0,0.0,1
3810,0,0.5,-0.5,-0.25,195,204,-0.5,-0.25,-1
3811,0,0.5,-0.5,-0.25,198,208,-0.5,-0.25,-1
3812,0,0.5,-0.5,-0.25,197,206,-0.5,-0.25,-1
3813,0,0.5,0.5,0.25,195,301,0.0,0.0,0
3814,0,0.5,0.5,0.25,198,304,0.0,0.0,0
3815,-1,0.5,0.5,0.25,195,406,0.0,0.0,0
3816,0,0.5,-0.5,-0.25,198,204,-0.5,-0.25,-1
