,score_dif,time_constraint,in_distrib,time_x_distrib,userid,gridnum,push,time_x_push
0,-1,-0.5,-0.5,0.25,0,101,0.5,-0.25
1,-1,-0.5,-0.5,0.25,0,102,0.5,-0.25
2,0,-0.5,-0.5,0.25,0,103,0.5,-0.25
3,0,-0.5,-0.5,0.25,0,104,0.5,-0.25
4,0,-0.5,-0.5,0.25,0,105,0.5,-0.25
5,-1,-0.5,-0.5,0.25,0,106,0.5,-0.25
6,0,-0.5,-0.5,0.25,0,107,0.5,-0.25
7,-1,-0.5,-0.5,0.25,0,108,0.5,-0.25
8,0,-0.5,-0.5,0.25,0,201,-0.5,0.25
9,0,-0.5,-0.5,0.25,0,202,-0.5,0.25
10,0,-0.5,-0.5,0.25,0,203,-0.5,0.25
11,0,-0.5,-0.5,0.25,0,204,-0.5,0.25
12,0,-0.5,-0.5,0.25,0,205,-0.5,0.25
13,0,-0.5,-0.5,0.25,0,206,-0.5,0.25
14,0,-0.5,-0.5,0.25,0,207,-0.5,0.25
15,0,-0.5,-0.5,0.25,0,208,-0.5,0.25
16,0,-0.5,0.5,-0.25,0,301,0.0,-0.0
17,0,-0.5,0.5,-0.25,0,302,0.0,-0.0
18,0,-0.5,0.5,-0.25,0,303,0.0,-0.0
19,0,-0.5,0.5,-0.25,0,304,0.0,-0.0
20,0,-0.5,0.5,-0.25,0,305,0.0,-0.0
21,0,-0.5,0.5,-0.25,0,306,0.0,-0.0
22,0,-0.5,0.5,-0.25,0,307,0.0,-0.0
23,0,-0.5,0.5,-0.25,0,308,0.0,-0.0
24,-1,-0.5,0.5,-0.25,0,401,0.0,-0.0
25,0,-0.5,0.5,-0.25,0,402,0.0,-0.0
26,0,-0.5,0.5,-0.25,0,403,0.0,-0.0
27,0,-0.5,0.5,-0.25,0,404,0.0,-0.0
28,0,-0.5,0.5,-0.25,0,405,0.0,-0.0
29,-1,-0.5,0.5,-0.25,0,406,0.0,-0.0
30,0,-0.5,0.5,-0.25,0,407,0.0,-0.0
31,0,-0.5,0.5,-0.25,0,408,0.0,-0.0
32,-1,-0.5,-0.5,0.25,1,101,0.5,-0.25
33,-1,-0.5,-0.5,0.25,1,102,0.5,-0.25
34,0,-0.5,-0.5,0.25,1,103,0.5,-0.25
35,0,-0.5,-0.5,0.25,1,104,0.5,-0.25
36,0,-0.5,-0.5,0.25,1,105,0.5,-0.25
37,0,-0.5,-0.5,0.25,1,106,0.5,-0.25
38,0,-0.5,-0.5,0.25,1,107,0.5,-0.25
39,0,-0.5,-0.5,0.25,1,108,0.5,-0.25
40,0,-0.5,-0.5,0.25,1,201,-0.5,0.25
41,-1,-0.5,-0.5,0.25,1,202,-0.5,0.25
42,0,-0.5,-0.5,0.25,1,203,-0.5,0.25
43,0,-0.5,-0.5,0.25,1,204,-0.5,0.25
44,0,-0.5,-0.5,0.25,1,205,-0.5,0.25
45,-1,-0.5,-0.5,0.25,1,206,-0.5,0.25
46,0,-0.5,-0.5,0.25,1,207,-0.5,0.25
47,0,-0.5,-0.5,0.25,1,208,-0.5,0.25
48,0,-0.5,0.5,-0.25,1,301,0.0,-0.0
49,0,-0.5,0.5,-0.25,1,302,0.0,-0.0
50,0,-0.5,0.5,-0.25,1,303,0.0,-0.0
51,0,-0.5,0.5,-0.25,1,304,0.0,-0.0
52,0,-0.5,0.5,-0.25,1,305,0.0,-0.0
53,0,-0.5,0.5,-0.25,1,306,0.0,-0.0
54,0,-0.5,0.5,-0.25,1,307,0.0,-0.0
55,0,-0.5,0.5,-0.25,1,308,0.0,-0.0
56,-1,-0.5,0.5,-0.25,1,401,0.0,-0.0
57,0,-0.5,0.5,-0.25,1,402,0.0,-0.0
58,0,-0.5,0.5,-0.25,1,403,0.0,-0.0
59,0,-0.5,0.5,-0.25,1,404,0.0,-0.0
60,-1,-0.5,0.5,-0.25,1,405,0.0,-0.0
61,0,-0.5,0.5,-0.25,1,406,0.0,-0.0
62,0,-0.5,0.5,-0.25,1,407,0.0,-0.0
63,0,-0.5,0.5,-0.25,1,408,0.0,-0.0
64,-1,-0.5,-0.5,0.25,2,101,0.5,-0.25
65,-1,-0.5,-0.5,0.25,2,102,0.5,-0.25
66,0,-0.5,-0.5,0.25,2,103,0.5,-0.25
67,-1,-0.5,-0.5,0.25,2,104,0.5,-0.25
68,0,-0.5,-0.5,0.25,2,105,0.5,-0.25
69,-1,-0.5,-0.5,0.25,2,106,0.5,-0.25
70,-1,-0.5,-0.5,0.25,2,107,0.5,-0.25
71,-1,-0.5,-0.5,0.25,2,108,0.5,-0.25
72,0,-0.5,-0.5,0.25,2,201,-0.5,0.25
73,0,-0.5,-0.5,0.25,2,202,-0.5,0.25
74,0,-0.5,-0.5,0.25,2,203,-0.5,0.25
75,0,-0.5,-0.5,0.25,2,204,-0.5,0.25
76,0,-0.5,-0.5,0.25,2,205,-0.5,0.25
77,0,-0.5,-0.5,0.25,2,206,-0.5,0.25
78,0,-0.5,-0.5,0.25,2,207,-0.5,0.25
79,0,-0.5,-0.5,0.25,2,208,-0.5,0.25
80,0,-0.5,0.5,-0.25,2,301,0.0,-0.0
81,0,-0.5,0.5,-0.25,2,302,0.0,-0.0
82,0,-0.5,0.5,-0.25,2,303,0.0,-0.0
83,0,-0.5,0.5,-0.25,2,304,0.0,-0.0
84,0,-0.5,0.5,-0.25,2,305,0.0,-0.0
85,0,-0.5,0.5,-0.25,2,306,0.0,-0.0
86,0,-0.5,0.5,-0.25,2,307,0.0,-0.0
87,0,-0.5,0.5,-0.25,2,308,0.0,-0.0
88,-1,-0.5,0.5,-0.25,2,401,0.0,-0.0
89,0,-0.5,0.5,-0.25,2,402,0.0,-0.0
90,0,-0.5,0.5,-0.25,2,403,0.0,-0.0
91,0,-0.5,0.5,-0.25,2,404,0.0,-0.0
92,-1,-0.5,0.5,-0.25,2,405,0.0,-0.0
93,-1,-0.5,0.5,-0.25,2,406,0.0,-0.0
94,0,-0.5,0.5,-0.25,2,407,0.0,-0.0
95,0,-0.5,0.5,-0.25,2,408,0.0,-0.0
96,-1,-0.5,-0.5,0.25,3,101,0.5,-0.25
97,-1,-0.5,-0.5,0.25,3,102,0.5,-0.25
98,0,-0.5,-0.5,0.25,3,103,0.5,-0.25
99,0,-0.5,-0.5,0.25,3,104,0.5,-0.25
100,0,-0.5,-0.5,0.25,3,105,0.5,-0.25
101,-1,-0.5,-0.5,0.25,3,106,0.5,-0.25
102,-1,-0.5,-0.5,0.25,3,107,0.5,-0.25
103,-1,-0.5,-0.5,0.25,3,108,0.5,-0.25
104,0,-0.5,-0.5,0.25,3,201,-0.5,0.25
105,0,-0.5,-0.5,0.25,3,202,-0.5,0.25
106,0,-0.5,-0.5,0.25,3,203,-0.5,0.25
107,0,-0.5,-0.5,0.25,3,204,-0.5,0.25
108,0,-0.5,-0.5,0.25,3,205,-0.5,0.25
109,-1,-0.5,-0.5,0.25,3,206,-0.5,0.25
110,0,-0.5,-0.5,0.25,3,207,-0.5,0.25
111,0,-0.5,-0.5,0.25,3,208,-0.5,0.25
112,0,-0.5,0.5,-0.25,3,301,0.0,-0.0
113,0,-0.5,0.5,-0.25,3,302,0.0,-0.0
114,0,-0.5,0.5,-0.25,3,303,0.0,-0.0
115,0,-0.5,0.5,-0.25,3,304,0.0,-0.0
116,0,-0.5,0.5,-0.25,3,305,0.0,-0.0
117,0,-0.5,0.5,-0.25,3,306,0.0,-0.0
118,0,-0.5,0.5,-0.25,3,307,0.0,-0.0
119,0,-0.5,0.5,-0.25,3,308,0.0,-0.0
120,-1,-0.5,0.5,-0.25,3,401,0.0,-0.0
121,0,-0.5,0.5,-0.25,3,402,0.0,-0.0
122,0,-0.5,0.5,-0.25,3,403,0.0,-0.0
123,0,-0.5,0.5,-0.25,3,404,0.0,-0.0
124,-1,-0.5,0.5,-0.25,3,405,0.0,-0.0
125,0,-0.5,0.5,-0.25,3,406,0.0,-0.0
126,0,-0.5,0.5,-0.25,3,407,0.0,-0.0
127,0,-0.5,0.5,-0.25,3,408,0.0,-0.0
128,-1,-0.5,-0.5,0.25,4,101,0.5,-0.25
129,-1,-0.5,-0.5,0.25,4,102,0.5,-0.25
130,0,-0.5,-0.5,0.25,4,103,0.5,-0.25
131,0,-0.5,-0.5,0.25,4,104,0.5,-0.25
132,0,-0.5,-0.5,0.25,4,105,0.5,-0.25
133,-1,-0.5,-0.5,0.25,4,106,0.5,-0.25
134,0,-0.5,-0.5,0.25,4,107,0.5,-0.25
135,-1,-0.5,-0.5,0.25,4,108,0.5,-0.25
136,-1,-0.5,-0.5,0.25,4,201,-0.5,0.25
137,0,-0.5,-0.5,0.25,4,202,-0.5,0.25
138,0,-0.5,-0.5,0.25,4,203,-0.5,0.25
139,0,-0.5,-0.5,0.25,4,204,-0.5,0.25
140,0,-0.5,-0.5,0.25,4,205,-0.5,0.25
141,-1,-0.5,-0.5,0.25,4,206,-0.5,0.25
142,0,-0.5,-0.5,0.25,4,207,-0.5,0.25
143,0,-0.5,-0.5,0.25,4,208,-0.5,0.25
144,0,-0.5,0.5,-0.25,4,301,0.0,-0.0
145,0,-0.5,0.5,-0.25,4,302,0.0,-0.0
146,0,-0.5,0.5,-0.25,4,303,0.0,-0.0
147,0,-0.5,0.5,-0.25,4,304,0.0,-0.0
148,0,-0.5,0.5,-0.25,4,305,0.0,-0.0
149,0,-0.5,0.5,-0.25,4,306,0.0,-0.0
150,0,-0.5,0.5,-0.25,4,307,0.0,-0.0
151,0,-0.5,0.5,-0.25,4,308,0.0,-0.0
152,-1,-0.5,0.5,-0.25,4,401,0.0,-0.0
153,0,-0.5,0.5,-0.25,4,402,0.0,-0.0
154,0,-0.5,0.5,-0.25,4,403,0.0,-0.0
155,0,-0.5,0.5,-0.25,4,404,0.0,-0.0
156,-1,-0.5,0.5,-0.25,4,405,0.0,-0.0
157,-1,-0.5,0.5,-0.25,4,406,0.0,-0.0
158,0,-0.5,0.5,-0.25,4,407,0.0,-0.0
159,0,-0.5,0.5,-0.25,4,408,0.0,-0.0
160,-1,-0.5,-0.5,0.25,5,101,0.5,-0.25
161,0,-0.5,-0.5,0.25,5,102,0.5,-0.25
162,0,-0.5,-0.5,0.25,5,103,0.5,-0.25
163,-1,-0.5,-0.5,0.25,5,104,0.5,-0.25
164,0,-0.5,-0.5,0.25,5,105,0.5,-0.25
165,-1,-0.5,-0.5,0.25,5,106,0.5,-0.25
166,0,-0.5,-0.5,0.25,5,107,0.5,-0.25
167,0,-0.5,-0.5,0.25,5,108,0.5,-0.25
168,0,-0.5,-0.5,0.25,5,201,-0.5,0.25
169,0,-0.5,-0.5,0.25,5,202,-0.5,0.25
170,0,-0.5,-0.5,0.25,5,203,-0.5,0.25
171,0,-0.5,-0.5,0.25,5,204,-0.5,0.25
172,0,-0.5,-0.5,0.25,5,205,-0.5,0.25
173,-1,-0.5,-0.5,0.25,5,206,-0.5,0.25
174,0,-0.5,-0.5,0.25,5,207,-0.5,0.25
175,0,-0.5,-0.5,0.25,5,208,-0.5,0.25
176,0,-0.5,0.5,-0.25,5,301,0.0,-0.0
177,0,-0.5,0.5,-0.25,5,302,0.0,-0.0
178,0,-0.5,0.5,-0.25,5,303,0.0,-0.0
179,0,-0.5,0.5,-0.25,5,304,0.0,-0.0
180,0,-0.5,0.5,-0.25,5,305,0.0,-0.0
181,0,-0.5,0.5,-0.25,5,306,0.0,-0.0
182,0,-0.5,0.5,-0.25,5,307,0.0,-0.0
183,0,-0.5,0.5,-0.25,5,308,0.0,-0.0
184,-1,-0.5,0.5,-0.25,5,401,0.0,-0.0
185,0,-0.5,0.5,-0.25,5,402,0.0,-0.0
186,0,-0.5,0.5,-0.25,5,403,0.0,-0.0
187,0,-0.5,0.5,-0.25,5,404,0.0,-0.0
188,-1,-0.5,0.5,-0.25,5,405,0.0,-0.0
189,0,-0.5,0.5,-0.25,5,406,0.0,-0.0
190,0,-0.5,0.5,-0.25,5,407,0.0,-0.0
191,0,-0.5,0.5,-0.25,5,408,0.0,-0.0
192,-1,-0.5,-0.5,0.25,6,101,0.5,-0.25
193,-1,-0.5,-0.5,0.25,6,102,0.5,-0.25
194,0,-0.5,-0.5,0.25,6,103,0.5,-0.25
195,-1,-0.5,-0.5,0.25,6,104,0.5,-0.25
196,0,-0.5,-0.5,0.25,6,105,0.5,-0.25
197,-1,-0.5,-0.5,0.25,6,106,0.5,-0.25
198,-1,-0.5,-0.5,0.25,6,107,0.5,-0.25
199,-1,-0.5,-0.5,0.25,6,108,0.5,-0.25
200,0,-0.5,-0.5,0.25,6,201,-0.5,0.25
201,0,-0.5,-0.5,0.25,6,202,-0.5,0.25
202,0,-0.5,-0.5,0.25,6,203,-0.5,0.25
203,0,-0.5,-0.5,0.25,6,204,-0.5,0.25
204,0,-0.5,-0.5,0.25,6,205,-0.5,0.25
205,0,-0.5,-0.5,0.25,6,206,-0.5,0.25
206,0,-0.5,-0.5,0.25,6,207,-0.5,0.25
207,0,-0.5,-0.5,0.25,6,208,-0.5,0.25
208,0,-0.5,0.5,-0.25,6,301,0.0,-0.0
209,0,-0.5,0.5,-0.25,6,302,0.0,-0.0
210,0,-0.5,0.5,-0.25,6,303,0.0,-0.0
211,0,-0.5,0.5,-0.25,6,304,0.0,-0.0
212,0,-0.5,0.5,-0.25,6,305,0.0,-0.0
213,0,-0.5,0.5,-0.25,6,306,0.0,-0.0
214,0,-0.5,0.5,-0.25,6,307,0.0,-0.0
215,0,-0.5,0.5,-0.25,6,308,0.0,-0.0
216,0,-0.5,0.5,-0.25,6,401,0.0,-0.0
217,0,-0.5,0.5,-0.25,6,402,0.0,-0.0
218,0,-0.5,0.5,-0.25,6,403,0.0,-0.0
219,0,-0.5,0.5,-0.25,6,404,0.0,-0.0
220,-1,-0.5,0.5,-0.25,6,405,0.0,-0.0
221,-1,-0.5,0.5,-0.25,6,406,0.0,-0.0
222,0,-0.5,0.5,-0.25,6,407,0.0,-0.0
223,0,-0.5,0.5,-0.25,6,408,0.0,-0.0
224,-1,-0.5,-0.5,0.25,7,101,0.5,-0.25
225,-1,-0.5,-0.5,0.25,7,102,0.5,-0.25
226,0,-0.5,-0.5,0.25,7,103,0.5,-0.25
227,-1,-0.5,-0.5,0.25,7,104,0.5,-0.25
228,0,-0.5,-0.5,0.25,7,105,0.5,-0.25
229,-1,-0.5,-0.5,0.25,7,106,0.5,-0.25
230,0,-0.5,-0.5,0.25,7,107,0.5,-0.25
231,-1,-0.5,-0.5,0.25,7,108,0.5,-0.25
232,0,-0.5,-0.5,0.25,7,201,-0.5,0.25
233,0,-0.5,-0.5,0.25,7,202,-0.5,0.25
234,0,-0.5,-0.5,0.25,7,203,-0.5,0.25
235,0,-0.5,-0.5,0.25,7,204,-0.5,0.25
236,0,-0.5,-0.5,0.25,7,205,-0.5,0.25
237,0,-0.5,-0.5,0.25,7,206,-0.5,0.25
238,0,-0.5,-0.5,0.25,7,207,-0.5,0.25
239,-1,-0.5,-0.5,0.25,7,208,-0.5,0.25
240,0,-0.5,0.5,-0.25,7,301,0.0,-0.0
241,0,-0.5,0.5,-0.25,7,302,0.0,-0.0
242,-1,-0.5,0.5,-0.25,7,303,0.0,-0.0
243,0,-0.5,0.5,-0.25,7,304,0.0,-0.0
244,0,-0.5,0.5,-0.25,7,305,0.0,-0.0
245,0,-0.5,0.5,-0.25,7,306,0.0,-0.0
246,0,-0.5,0.5,-0.25,7,307,0.0,-0.0
247,0,-0.5,0.5,-0.25,7,308,0.0,-0.0
248,-1,-0.5,0.5,-0.25,7,401,0.0,-0.0
249,0,-0.5,0.5,-0.25,7,402,0.0,-0.0
250,0,-0.5,0.5,-0.25,7,403,0.0,-0.0
251,0,-0.5,0.5,-0.25,7,404,0.0,-0.0
252,-1,-0.5,0.5,-0.25,7,405,0.0,-0.0
253,-1,-0.5,0.5,-0.25,7,406,0.0,-0.0
254,0,-0.5,0.5,-0.25,7,407,0.0,-0.0
255,0,-0.5,0.5,-0.25,7,408,0.0,-0.0
256,-1,-0.5,-0.5,0.25,8,101,0.5,-0.25
257,-1,-0.5,-0.5,0.25,8,102,0.5,-0.25
258,0,-0.5,-0.5,0.25,8,103,0.5,-0.25
259,-1,-0.5,-0.5,0.25,8,104,0.5,-0.25
260,0,-0.5,-0.5,0.25,8,105,0.5,-0.25
261,-1,-0.5,-0.5,0.25,8,106,0.5,-0.25
262,0,-0.5,-0.5,0.25,8,107,0.5,-0.25
263,-1,-0.5,-0.5,0.25,8,108,0.5,-0.25
264,0,-0.5,-0.5,0.25,8,201,-0.5,0.25
265,-1,-0.5,-0.5,0.25,8,202,-0.5,0.25
266,0,-0.5,-0.5,0.25,8,203,-0.5,0.25
267,0,-0.5,-0.5,0.25,8,204,-0.5,0.25
268,0,-0.5,-0.5,0.25,8,205,-0.5,0.25
269,0,-0.5,-0.5,0.25,8,206,-0.5,0.25
270,0,-0.5,-0.5,0.25,8,207,-0.5,0.25
271,0,-0.5,-0.5,0.25,8,208,-0.5,0.25
272,0,-0.5,0.5,-0.25,8,301,0.0,-0.0
273,0,-0.5,0.5,-0.25,8,302,0.0,-0.0
274,0,-0.5,0.5,-0.25,8,303,0.0,-0.0
275,0,-0.5,0.5,-0.25,8,304,0.0,-0.0
276,0,-0.5,0.5,-0.25,8,305,0.0,-0.0
277,0,-0.5,0.5,-0.25,8,306,0.0,-0.0
278,0,-0.5,0.5,-0.25,8,307,0.0,-0.0
279,0,-0.5,0.5,-0.25,8,308,0.0,-0.0
280,-1,-0.5,0.5,-0.25,8,401,0.0,-0.0
281,0,-0.5,0.5,-0.25,8,402,0.0,-0.0
282,0,-0.5,0.5,-0.25,8,403,0.0,-0.0
283,0,-0.5,0.5,-0.25,8,404,0.0,-0.0
284,-1,-0.5,0.5,-0.25,8,405,0.0,-0.0
285,-1,-0.5,0.5,-0.25,8,406,0.0,-0.0
286,0,-0.5,0.5,-0.25,8,407,0.0,-0.0
287,0,-0.5,0.5,-0.25,8,408,0.0,-0.0
288,0,-0.5,-0.5,0.25,9,101,0.5,-0.25
289,-1,-0.5,-0.5,0.25,9,102,0.5,-0.25
290,0,-0.5,-0.5,0.25,9,103,0.5,-0.25
291,0,-0.5,-0.5,0.25,9,104,0.5,-0.25
292,0,-0.5,-0.5,0.25,9,105,0.5,-0.25
293,-1,-0.5,-0.5,0.25,9,106,0.5,-0.25
294,-1,-0.5,-0.5,0.25,9,107,0.5,-0.25
295,-1,-0.5,-0.5,0.25,9,108,0.5,-0.25
296,0,-0.5,-0.5,0.25,9,201,-0.5,0.25
297,0,-0.5,-0.5,0.25,9,202,-0.5,0.25
298,0,-0.5,-0.5,0.25,9,203,-0.5,0.25
299,-1,-0.5,-0.5,0.25,9,204,-0.5,0.25
300,0,-0.5,-0.5,0.25,9,205,-0.5,0.25
301,0,-0.5,-0.5,0.25,9,206,-0.5,0.25
302,0,-0.5,-0.5,0.25,9,207,-0.5,0.25
303,0,-0.5,-0.5,0.25,9,208,-0.5,0.25
304,0,-0.5,0.5,-0.25,9,301,0.0,-0.0
305,0,-0.5,0.5,-0.25,9,302,0.0,-0.0
306,0,-0.5,0.5,-0.25,9,303,0.0,-0.0
307,0,-0.5,0.5,-0.25,9,304,0.0,-0.0
308,0,-0.5,0.5,-0.25,9,305,0.0,-0.0
309,0,-0.5,0.5,-0.25,9,306,0.0,-0.0
310,0,-0.5,0.5,-0.25,9,307,0.0,-0.0
311,0,-0.5,0.5,-0.25,9,308,0.0,-0.0
312,-1,-0.5,0.5,-0.25,9,401,0.0,-0.0
313,0,-0.5,0.5,-0.25,9,402,0.0,-0.0
314,0,-0.5,0.5,-0.25,9,403,0.0,-0.0
315,0,-0.5,0.5,-0.25,9,404,0.0,-0.0
316,-1,-0.5,0.5,-0.25,9,405,0.0,-0.0
317,-1,-0.5,0.5,-0.25,9,406,0.0,-0.0
318,0,-0.5,0.5,-0.25,9,407,0.0,-0.0
319,0,-0.5,0.5,-0.25,9,408,0.0,-0.0
320,-1,-0.5,-0.5,0.25,10,101,0.5,-0.25
321,-1,-0.5,-0.5,0.25,10,102,0.5,-0.25
322,0,-0.5,-0.5,0.25,10,103,0.5,-0.25
323,-1,-0.5,-0.5,0.25,10,104,0.5,-0.25
324,0,-0.5,-0.5,0.25,10,105,0.5,-0.25
325,-1,-0.5,-0.5,0.25,10,106,0.5,-0.25
326,0,-0.5,-0.5,0.25,10,107,0.5,-0.25
327,-1,-0.5,-0.5,0.25,10,108,0.5,-0.25
328,-1,-0.5,-0.5,0.25,10,201,-0.5,0.25
329,0,-0.5,-0.5,0.25,10,202,-0.5,0.25
330,0,-0.5,-0.5,0.25,10,203,-0.5,0.25
331,-1,-0.5,-0.5,0.25,10,204,-0.5,0.25
332,0,-0.5,-0.5,0.25,10,205,-0.5,0.25
333,-1,-0.5,-0.5,0.25,10,206,-0.5,0.25
334,0,-0.5,-0.5,0.25,10,207,-0.5,0.25
335,0,-0.5,-0.5,0.25,10,208,-0.5,0.25
336,0,-0.5,0.5,-0.25,10,301,0.0,-0.0
337,0,-0.5,0.5,-0.25,10,302,0.0,-0.0
338,0,-0.5,0.5,-0.25,10,303,0.0,-0.0
339,0,-0.5,0.5,-0.25,10,304,0.0,-0.0
340,0,-0.5,0.5,-0.25,10,305,0.0,-0.0
341,0,-0.5,0.5,-0.25,10,306,0.0,-0.0
342,0,-0.5,0.5,-0.25,10,307,0.0,-0.0
343,0,-0.5,0.5,-0.25,10,308,0.0,-0.0
344,-1,-0.5,0.5,-0.25,10,401,0.0,-0.0
345,0,-0.5,0.5,-0.25,10,402,0.0,-0.0
346,0,-0.5,0.5,-0.25,10,403,0.0,-0.0
347,0,-0.5,0.5,-0.25,10,404,0.0,-0.0
348,0,-0.5,0.5,-0.25,10,405,0.0,-0.0
349,0,-0.5,0.5,-0.25,10,406,0.0,-0.0
350,0,-0.5,0.5,-0.25,10,407,0.0,-0.0
351,0,-0.5,0.5,-0.25,10,408,0.0,-0.0
352,-1,-0.5,-0.5,0.25,11,101,0.5,-0.25
353,-1,-0.5,-0.5,0.25,11,102,0.5,-0.25
354,0,-0.5,-0.5,0.25,11,103,0.5,-0.25
355,0,-0.5,-0.5,0.25,11,104,0.5,-0.25
356,0,-0.5,-0.5,0.25,11,105,0.5,-0.25
357,0,-0.5,-0.5,0.25,11,106,0.5,-0.25
358,-1,-0.5,-0.5,0.25,11,107,0.5,-0.25
359,-1,-0.5,-0.5,0.25,11,108,0.5,-0.25
360,0,-0.5,-0.5,0.25,11,201,-0.5,0.25
361,0,-0.5,-0.5,0.25,11,202,-0.5,0.25
362,0,-0.5,-0.5,0.25,11,203,-0.5,0.25
363,-1,-0.5,-0.5,0.25,11,204,-0.5,0.25
364,0,-0.5,-0.5,0.25,11,205,-0.5,0.25
365,-1,-0.5,-0.5,0.25,11,206,-0.5,0.25
366,0,-0.5,-0.5,0.25,11,207,-0.5,0.25
367,0,-0.5,-0.5,0.25,11,208,-0.5,0.25
368,0,-0.5,0.5,-0.25,11,301,0.0,-0.0
369,0,-0.5,0.5,-0.25,11,302,0.0,-0.0
370,0,-0.5,0.5,-0.25,11,303,0.0,-0.0
371,0,-0.5,0.5,-0.25,11,304,0.0,-0.0
372,0,-0.5,0.5,-0.25,11,305,0.0,-0.0
373,0,-0.5,0.5,-0.25,11,306,0.0,-0.0
374,0,-0.5,0.5,-0.25,11,307,0.0,-0.0
375,0,-0.5,0.5,-0.25,11,308,0.0,-0.0
376,-1,-0.5,0.5,-0.25,11,401,0.0,-0.0
377,0,-0.5,0.5,-0.25,11,402,0.0,-0.0
378,0,-0.5,0.5,-0.25,11,403,0.0,-0.0
379,0,-0.5,0.5,-0.25,11,404,0.0,-0.0
380,0,-0.5,0.5,-0.25,11,405,0.0,-0.0
381,-1,-0.5,0.5,-0.25,11,406,0.0,-0.0
382,0,-0.5,0.5,-0.25,11,407,0.0,-0.0
383,0,-0.5,0.5,-0.25,11,408,0.0,-0.0
384,-1,-0.5,-0.5,0.25,12,101,0.5,-0.25
385,-1,-0.5,-0.5,0.25,12,102,0.5,-0.25
386,0,-0.5,-0.5,0.25,12,103,0.5,-0.25
387,0,-0.5,-0.5,0.25,12,104,0.5,-0.25
388,0,-0.5,-0.5,0.25,12,105,0.5,-0.25
389,-1,-0.5,-0.5,0.25,12,106,0.5,-0.25
390,0,-0.5,-0.5,0.25,12,107,0.5,-0.25
391,-1,-0.5,-0.5,0.25,12,108,0.5,-0.25
392,0,-0.5,-0.5,0.25,12,201,-0.5,0.25
393,0,-0.5,-0.5,0.25,12,202,-0.5,0.25
394,0,-0.5,-0.5,0.25,12,203,-0.5,0.25
395,0,-0.5,-0.5,0.25,12,204,-0.5,0.25
396,0,-0.5,-0.5,0.25,12,205,-0.5,0.25
397,-1,-0.5,-0.5,0.25,12,206,-0.5,0.25
398,0,-0.5,-0.5,0.25,12,207,-0.5,0.25
399,0,-0.5,-0.5,0.25,12,208,-0.5,0.25
400,0,-0.5,0.5,-0.25,12,301,0.0,-0.0
401,0,-0.5,0.5,-0.25,12,302,0.0,-0.0
402,0,-0.5,0.5,-0.25,12,303,0.0,-0.0
403,0,-0.5,0.5,-0.25,12,304,0.0,-0.0
404,0,-0.5,0.5,-0.25,12,305,0.0,-0.0
405,0,-0.5,0.5,-0.25,12,306,0.0,-0.0
406,0,-0.5,0.5,-0.25,12,307,0.0,-0.0
407,0,-0.5,0.5,-0.25,12,308,0.0,-0.0
408,-1,-0.5,0.5,-0.25,12,401,0.0,-0.0
409,0,-0.5,0.5,-0.25,12,402,0.0,-0.0
410,0,-0.5,0.5,-0.25,12,403,0.0,-0.0
411,0,-0.5,0.5,-0.25,12,404,0.0,-0.0
412,-1,-0.5,0.5,-0.25,12,405,0.0,-0.0
413,0,-0.5,0.5,-0.25,12,406,0.0,-0.0
414,0,-0.5,0.5,-0.25,12,407,0.0,-0.0
415,0,-0.5,0.5,-0.25,12,408,0.0,-0.0
416,-1,-0.5,-0.5,0.25,13,101,0.5,-0.25
417,-1,-0.5,-0.5,0.25,13,102,0.5,-0.25
418,0,-0.5,-0.5,0.25,13,103,0.5,-0.25
419,-1,-0.5,-0.5,0.25,13,104,0.5,-0.25
420,0,-0.5,-0.5,0.25,13,105,0.5,-0.25
421,-1,-0.5,-0.5,0.25,13,106,0.5,-0.25
422,0,-0.5,-0.5,0.25,13,107,0.5,-0.25
423,0,-0.5,-0.5,0.25,13,108,0.5,-0.25
424,0,-0.5,-0.5,0.25,13,201,-0.5,0.25
425,0,-0.5,-0.5,0.25,13,202,-0.5,0.25
426,0,-0.5,-0.5,0.25,13,203,-0.5,0.25
427,-1,-0.5,-0.5,0.25,13,204,-0.5,0.25
428,0,-0.5,-0.5,0.25,13,205,-0.5,0.25
429,-1,-0.5,-0.5,0.25,13,206,-0.5,0.25
430,0,-0.5,-0.5,0.25,13,207,-0.5,0.25
431,-1,-0.5,-0.5,0.25,13,208,-0.5,0.25
432,0,-0.5,0.5,-0.25,13,301,0.0,-0.0
433,0,-0.5,0.5,-0.25,13,302,0.0,-0.0
434,0,-0.5,0.5,-0.25,13,303,0.0,-0.0
435,0,-0.5,0.5,-0.25,13,304,0.0,-0.0
436,0,-0.5,0.5,-0.25,13,305,0.0,-0.0
437,0,-0.5,0.5,-0.25,13,306,0.0,-0.0
438,0,-0.5,0.5,-0.25,13,307,0.0,-0.0
439,0,-0.5,0.5,-0.25,13,308,0.0,-0.0
440,-1,-0.5,0.5,-0.25,13,401,0.0,-0.0
441,0,-0.5,0.5,-0.25,13,402,0.0,-0.0
442,0,-0.5,0.5,-0.25,13,403,0.0,-0.0
443,0,-0.5,0.5,-0.25,13,404,0.0,-0.0
444,-1,-0.5,0.5,-0.25,13,405,0.0,-0.0
445,0,-0.5,0.5,-0.25,13,406,0.0,-0.0
